model_id,event_id,dataset_name,instruction_text,target,raw_prediction,canonical_prediction,canonical_target,exact_match,batch_size
Qwen/Qwen2.5-Omni-7B,d256f682-c32e-4bfe-8eb7-cff99422b348,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Rodentia Castoridae Castor canadensis,The taxonomic name of the focal species is Hyla versicolor.,the taxonomic name of the focal species is hyla versicolor,chordata mammalia rodentia castoridae castor canadensis,false,1
Qwen/Qwen2.5-Omni-7B,bd62a134-fd5a-496d-8d8f-1cf9daa93219,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,5c245982-3fed-474b-9e0d-ef1e21edd238,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,d8e6a02d-ef04-4d1e-8d4c-1fd9eea35608,unseen-species-cmn,What is the common name for the focal species in the audio?,Buff-bellied Tanager,The common name for the focal species is the Common Grasshopper Sparrow.,the common name for the focal species is the common grasshopper sparrow,buff bellied tanager,false,1
Qwen/Qwen2.5-Omni-7B,3819b728-2aae-43cf-9bab-781c3619d55c,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,c6dd8d8b-d9a8-4583-b2aa-318432dae20d,unseen-family-cmn,What is the common name for the focal species in the audio?,Spotted Elachura,The common name for the focal species is the cricket.,the common name for the focal species is the cricket,spotted elachura,false,1
Qwen/Qwen2.5-Omni-7B,90bd6822-bb26-4d51-b06f-a7580fa71d23,unseen-family-sci,What is the scientific name for the focal species in the audio?,Alytes obstetricans,The scientific name for the focal species is Scincella lateralis.,the scientific name for the focal species is scincella lateralis,alytes obstetricans,false,1
Qwen/Qwen2.5-Omni-7B,1145d929-62c1-4150-bf65-5d02c84043f1,unseen-family-cmn,What is the common name for the focal species in the audio?,Spotted Elachura,The common name for the focal species in the audio is cricket.,the common name for the focal species in the audio is cricket,spotted elachura,false,1
Qwen/Qwen2.5-Omni-7B,028f228e-c742-43ab-ac1e-216102182286,unseen-species-sci,What is the scientific name for the focal species in the audio?,Monarcha frater,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,monarcha frater,false,1
Qwen/Qwen2.5-Omni-7B,5ff972b6-8c7c-4f40-bded-c851ef9d1f41,unseen-species-cmn,What is the common name for the focal species in the audio?,Katanga Masked Weaver,The common name for the focal species is the common house mouse.,the common name for the focal species is the common house mouse,katanga masked weaver,false,1
Qwen/Qwen2.5-Omni-7B,5edb0e27-ef75-44ce-8c47-8fd5e1aad5b4,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Stizoptera bichenovii,The scientific name for the focal species is Anas platyrhynchos.,the scientific name for the focal species is anas platyrhynchos,stizoptera bichenovii,false,1
Qwen/Qwen2.5-Omni-7B,f83a9280-d4c6-4ffd-a92d-43999e33b87e,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Artiodactyla Suidae Hylochoerus meinertzhageni,Canis lupus,canis lupus,chordata mammalia artiodactyla suidae hylochoerus meinertzhageni,false,1
Qwen/Qwen2.5-Omni-7B,3aa8a9df-b497-4e32-99bc-ef9ff8e21138,unseen-species-sci,What is the scientific name for the focal species in the audio?,Ploceus alienus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,ploceus alienus,false,1
Qwen/Qwen2.5-Omni-7B,617d020f-d200-46a9-b0b7-d5b1fc998854,unseen-species-cmn,What is the common name for the focal species in the audio?,Tocuyo Sparrow,The common name for the focal species in the audio is the Common Tailorbird.,the common name for the focal species in the audio is the common tailorbird,tocuyo sparrow,false,1
Qwen/Qwen2.5-Omni-7B,20a3db06-e8e0-4e09-b7aa-f86c77b1f7de,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Probosciger aterrimus,The scientific name for the focal species in the audio is 'C. canorus'.,the scientific name for the focal species in the audio is c canorus,probosciger aterrimus,false,1
Qwen/Qwen2.5-Omni-7B,58bd66a8-e82e-4697-894b-427ef5b3f4c3,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aglaeactis cupripennis,The scientific name for the focal species is Passerina ciris.,the scientific name for the focal species is passerina ciris,aglaeactis cupripennis,false,1
Qwen/Qwen2.5-Omni-7B,2810f609-6b3e-496f-b83c-810bb43c7db6,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,More,more,more,true,1
Qwen/Qwen2.5-Omni-7B,a992ac7a-bf41-400b-9d56-8e560f5e0c71,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Amphibia Anura Dicroglossidae Occidozyga martensii,The taxonomic name of the focal species is 'Felis catus'.,the taxonomic name of the focal species is felis catus,chordata amphibia anura dicroglossidae occidozyga martensii,false,1
Qwen/Qwen2.5-Omni-7B,1beb1979-95e7-449f-9623-74e8e57e6761,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Coraciiformes Meropidae Merops mentalis,Equus caballusus,equus caballusus,chordata aves coraciiformes meropidae merops mentalis,false,1
Qwen/Qwen2.5-Omni-7B,52bc7ff4-0a34-441f-a12d-bcad6b9de86e,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,More,more,more,true,1
Qwen/Qwen2.5-Omni-7B,3f63df23-5aee-4a44-85af-db921c59fc91,unseen-species-sci,What is the scientific name for the focal species in the audio?,Touit batavicus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,touit batavicus,false,1
Qwen/Qwen2.5-Omni-7B,e6c65647-66a3-48c5-906e-8187b46b9149,unseen-genus-cmn,What is the common name for the focal species in the audio?,Golden Dwarf Reed Frog,The common name for the focal species in the audio is the American toad.,the common name for the focal species in the audio is the american toad,golden dwarf reed frog,false,1
Qwen/Qwen2.5-Omni-7B,c3de68c5-9bba-46a4-96e4-132e4199f609,unseen-family-cmn,What is the common name for the focal species in the audio?,Common Midwife Toad,The common name for the focal species is the Western Screech Owl.,the common name for the focal species is the western screech owl,common midwife toad,false,1
Qwen/Qwen2.5-Omni-7B,53333b12-e9b6-4db3-86fc-d43b39cd2581,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Afrixalus fornasini,The scientific name for the focal species is Anaxyrus americanus.,the scientific name for the focal species is anaxyrus americanus,afrixalus fornasini,false,1
Qwen/Qwen2.5-Omni-7B,926198b5-98e0-4e43-ae2d-fb5f16c76bc1,unseen-family-sci,What is the scientific name for the focal species in the audio?,Hylochoerus meinertzhageni,The scientific name for the focal species in the audio is Canis lupus.,the scientific name for the focal species in the audio is canis lupus,hylochoerus meinertzhageni,false,1
Qwen/Qwen2.5-Omni-7B,1ccf3fca-148c-4fcd-88ff-9574120774b4,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,5a25f8ba-9a2a-4690-b61f-51d8a77db12a,unseen-species-sci,What is the scientific name for the focal species in the audio?,Ceblepyris caesius,The scientific name for the focal species is *Cuculus canorus*.,the scientific name for the focal species is cuculus canorus,ceblepyris caesius,false,1
Qwen/Qwen2.5-Omni-7B,06b41972-17f4-4166-a0d8-76ad05d2edce,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Falconiformes Falconidae Falco concolor,The taxonomic name of the focal species is Falco peregrinus.,the taxonomic name of the focal species is falco peregrinus,chordata aves falconiformes falconidae falco concolor,false,1
Qwen/Qwen2.5-Omni-7B,dd75db67-7abb-4749-abe8-db9c84da1bdd,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,call,call,call,true,1
Qwen/Qwen2.5-Omni-7B,10bb813c-7cac-4b1f-8e34-e40201f25c85,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Urocitellus richardsonii,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,urocitellus richardsonii,false,1
Qwen/Qwen2.5-Omni-7B,18c61c22-586f-45a5-83db-149e6bce1eb8,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Campephagidae Ceblepyris caesius,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes campephagidae ceblepyris caesius,false,1
Qwen/Qwen2.5-Omni-7B,7b9f6421-e602-4775-805c-7a4630fc5edc,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Calyptophilidae Calyptophilus frugivorus,The taxonomic name of the focal species is Notiophis taylori.,the taxonomic name of the focal species is notiophis taylori,chordata aves passeriformes calyptophilidae calyptophilus frugivorus,false,1
Qwen/Qwen2.5-Omni-7B,6e8044ff-45c4-4c89-a137-de7024e751d6,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,16edb7eb-3d9e-4d62-8c00-4cf33e35f1c7,unseen-species-sci,What is the scientific name for the focal species in the audio?,Columba arquatrix,The scientific name for the focal species is C. canis.,the scientific name for the focal species is c canis,columba arquatrix,false,1
Qwen/Qwen2.5-Omni-7B,bc5994c1-366d-4892-a55a-cfd9bdb19bca,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Eurostopodus argus,The scientific name for the focal species is Strix varia.,the scientific name for the focal species is strix varia,eurostopodus argus,false,1
Qwen/Qwen2.5-Omni-7B,67f0baae-3ef6-4378-b4aa-e8addabf80b9,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Eurostopodus mystacalis,The scientific name for the focal species is Turdus philomelos.,the scientific name for the focal species is turdus philomelos,eurostopodus mystacalis,false,1
Qwen/Qwen2.5-Omni-7B,29374a8d-55fa-487a-b511-653416f127ea,unseen-species-cmn,What is the common name for the focal species in the audio?,Long-winged Harrier,The common name for the focal species is the Eastern Meadowlark.,the common name for the focal species is the eastern meadowlark,long winged harrier,false,1
Qwen/Qwen2.5-Omni-7B,fdd54b21-f844-4cf1-8e3f-d521600367b5,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,6c773825-8d3f-4188-93d5-76da415921c1,unseen-family-cmn,What is the common name for the focal species in the audio?,American Beaver,The common name for the focal species in the audio is mouse.,the common name for the focal species in the audio is mouse,american beaver,false,1
Qwen/Qwen2.5-Omni-7B,2c123503-af68-43eb-809d-765434a4a3a0,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Elachuridae Elachura formosa,The taxonomic name of the focal species is Oecanthus fultoni.,the taxonomic name of the focal species is oecanthus fultoni,chordata aves passeriformes elachuridae elachura formosa,false,1
Qwen/Qwen2.5-Omni-7B,de5a4c08-4c0e-4945-901b-17a0fb3666f3,unseen-genus-cmn,What is the common name for the focal species in the audio?,Beijing Babbler,The common name for the focal species is the Common Nightingingale.,the common name for the focal species is the common nightingingale,beijing babbler,false,1
Qwen/Qwen2.5-Omni-7B,40649783-5be8-415f-9662-0dcad2700ea0,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Touit batavicus,The taxonomic name of the focal species is not provided in the metadata.,the taxonomic name of the focal species is not provided in the metadata,chordata aves psittaciformes psittacidae touit batavicus,false,1
Qwen/Qwen2.5-Omni-7B,7c69a8e8-bd0c-4221-876a-5993d487c5e6,unseen-family-sci,What is the scientific name for the focal species in the audio?,Phocoena phocoena,The scientific name for the focal species in the audio is Anas platyrhynchos.,the scientific name for the focal species in the audio is anas platyrhynchos,phocoena phocoena,false,1
Qwen/Qwen2.5-Omni-7B,139b9dac-9f93-4e7d-b655-a18482c88a64,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Motacillidae Anthus sokokensis,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes motacillidae anthus sokokensis,false,1
Qwen/Qwen2.5-Omni-7B,35bb7f4d-86fe-443f-a502-2df79939db21,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Nemobius sylvestris,The scientific name for the focal species in the audio is Scinax crassirostris.,the scientific name for the focal species in the audio is scinax crassirostris,nemobius sylvestris,false,1
Qwen/Qwen2.5-Omni-7B,2dbaee65-ae89-47f5-8926-2a3c7bf6db3c,unseen-family-sci,What is the scientific name for the focal species in the audio?,Alytes obstetricans,The scientific name for the focal species is Dromnopteryx lobata.,the scientific name for the focal species is dromnopteryx lobata,alytes obstetricans,false,1
Qwen/Qwen2.5-Omni-7B,1bce2929-9180-443c-936f-d8f0ff5b893a,unseen-species-cmn,What is the common name for the focal species in the audio?,Meyer's Friarbird,The common name for the focal species is the Yellow-ripped Flycatcher.,the common name for the focal species is the yellow ripped flycatcher,meyer s friarbird,false,1
Qwen/Qwen2.5-Omni-7B,cf434cb6-7bd0-4198-a453-d760e1e3bc17,unseen-species-sci,What is the scientific name for the focal species in the audio?,Chlidonias albostriatus,The scientific name for the focal species in the audio is Scolopaxidae.,the scientific name for the focal species in the audio is scolopaxidae,chlidonias albostriatus,false,1
Qwen/Qwen2.5-Omni-7B,5c9878bb-1be0-4710-8eb9-51315ad7f18e,unseen-species-sci,What is the scientific name for the focal species in the audio?,Recurvirostra novaehollandiae,The scientific name for the focal species is Anas platyrhynchos.,the scientific name for the focal species is anas platyrhynchos,recurvirostra novaehollandiae,false,1
Qwen/Qwen2.5-Omni-7B,9de65b37-957f-4ccd-b526-c57f17fe801b,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Arthropoda Insecta Hemiptera Cicadidae Cryptotympana facialis,The taxonomic name of the focal species is Notiophis taylori.,the taxonomic name of the focal species is notiophis taylori,arthropoda insecta hemiptera cicadidae cryptotympana facialis,false,1
